distance_km,hour_of_day,is_rush_hour,is_raining,final_price
408.85,17,1,0,9735.96
426.57,20,1,0,10346.78
469.11,22,0,0,8470.44
44.38,0,0,0,776.28
194.03,19,1,1,5501.43
37.38,14,0,1,779.35
106.97,17,1,0,2765.53
116.22,21,0,0,2297.17
235.62,11,0,0,4511.85
135.74,0,0,0,2487.73
52.29,6,0,0,1165.71
85.41,18,1,0,2199.29
75.34,0,0,0,1522.84
486.59,23,0,0,8971.22
380.13,6,0,0,6916.67
483.95,1,0,1,10891.94
220.99,6,0,0,4261.02
140.63,18,1,0,3432.51
399.55,12,0,0,7232.83
164.47,23,0,0,3101.75
151.09,4,0,0,2887.9
117.79,22,0,0,2376.75
66.58,18,1,0,1636.1
129.72,0,0,1,3010.47
178.95,0,0,0,3218.18
337.65,17,1,0,8139.63
33.16,23,0,0,736.08
106.83,0,0,0,2266.65
404.89,4,0,0,7283.49
75.17,8,1,1,2481.75
172.64,11,0,0,3087.09
432.6,8,1,0,10185.12
79.15,17,1,1,2288.9
43.2,22,0,0,952.69
243.3,10,1,0,5770.85
152.6,0,0,0,2762.06
282.58,18,1,0,6827.59
402.29,21,0,0,7436.48
70.3,9,1,0,1844.0
291.19,1,0,0,5375.16
253.74,6,0,0,4900.27
73.75,19,1,0,1935.36
312.75,1,0,0,5860.09
138.27,18,1,0,3444.88
244.94,5,0,1,5360.95
42.97,9,1,0,1255.52
230.87,8,1,0,5531.85
154.62,7,0,0,2924.04
411.55,10,1,0,9855.71
30.38,8,1,0,711.64
210.47,19,1,1,5982.95
230.3,19,1,0,5674.94
363.05,8,1,1,10362.15
288.0,7,0,1,6339.06
334.27,14,0,0,6183.54
388.97,1,0,0,7112.9
431.38,23,0,0,7956.55
158.31,0,0,0,2994.47
269.94,8,1,0,6531.35
420.37,8,1,1,11967.91
494.75,12,0,0,9074.8
444.98,7,0,0,8270.16
186.99,20,1,0,4513.81
99.19,4,0,1,2414.1
245.72,2,0,0,4567.76
371.34,20,1,1,10734.6
247.3,3,0,1,5534.54
242.62,16,0,0,4513.89
419.44,15,0,0,7734.87
181.98,15,0,0,3546.98
430.18,19,1,0,10284.77
204.59,2,0,0,3880.45
165.46,5,0,0,3091.43
228.09,0,0,0,4412.65
381.7,20,1,0,9190.78
64.75,15,0,0,1323.25
99.82,14,0,0,1934.44
475.82,6,0,0,8812.54
89.39,1,0,1,2050.31
284.73,9,1,0,6679.35
290.5,14,0,0,5386.21
245.83,5,0,0,4693.99
323.08,1,0,1,7317.73
116.45,23,0,0,2235.44
277.23,23,0,0,5144.42
187.34,16,0,0,3574.11
331.51,0,0,0,6090.75
72.33,0,0,1,1793.95
286.3,3,0,0,5294.8
94.26,19,1,0,2501.93
140.76,15,0,0,2756.05
110.92,7,0,0,2227.54
93.05,0,0,0,1804.43
413.2,18,1,0,10056.57
144.28,10,1,0,3619.6
463.71,16,0,0,8521.47
485.02,9,1,0,11468.45
286.49,11,0,1,6358.43
73.21,8,1,0,1919.66
188.53,6,0,0,3464.68
399.27,11,0,0,7307.64
184.96,14,0,0,3462.71
45.33,7,0,1,1164.82
279.28,16,0,0,5000.75
422.87,4,0,1,9300.47
398.37,13,0,0,7282.95
89.21,1,0,1,2104.88
337.04,15,0,0,6320.19
111.81,16,0,0,2367.84
110.67,2,0,0,2209.85
437.29,22,0,0,7897.74
126.34,0,0,0,2389.49
133.1,17,1,1,4030.97
2.33,17,1,0,297.74
435.59,3,0,0,8089.41
396.71,14,0,1,8739.25
314.41,18,1,0,7515.84
375.63,18,1,0,9160.04
77.72,9,1,0,2019.52
230.25,4,0,0,4192.75
176.91,18,1,1,5349.07
48.7,10,1,1,1451.91
244.09,6,0,0,4194.17
460.53,4,0,0,8516.45
21.95,19,1,0,799.69
147.15,11,0,1,3399.79
105.36,18,1,0,2530.07
120.6,14,0,0,2314.86
454.4,11,0,0,8301.39
235.1,3,0,0,4328.04
234.22,11,0,0,4507.11
380.77,17,1,1,10821.26
78.94,16,0,0,1602.48
244.66,18,1,1,7223.41
216.13,15,0,0,4078.53
299.26,10,1,1,8761.38
499.78,1,0,0,9202.41
385.19,15,0,0,7126.27
200.14,0,0,0,3789.15
414.12,16,0,0,7665.53
87.01,17,1,1,2638.76
17.17,12,0,0,328.89
103.82,4,0,0,2114.08
171.52,23,0,1,4001.11
256.27,5,0,1,5740.61
308.33,0,0,0,5645.18
455.48,9,1,1,12868.15
255.91,4,0,0,4764.91
251.64,0,0,0,4544.54
27.02,22,0,0,487.48
19.39,10,1,0,646.56
276.48,23,0,0,5050.22
220.21,23,0,0,4148.36
419.91,6,0,0,7692.48
82.02,17,1,1,2476.41
14.44,20,1,0,362.31
225.62,19,1,1,6484.16
120.26,20,1,0,2927.57
26.71,9,1,0,697.44
362.85,14,0,0,6648.39
57.57,3,0,0,1071.59
304.94,15,0,1,6750.4
141.96,14,0,0,2729.37
88.4,14,0,0,1658.6
191.12,11,0,1,4350.65
401.12,7,0,0,7234.02
197.26,7,0,0,3589.51
375.88,17,1,0,8979.35
64.49,5,0,1,1641.74
386.84,4,0,1,8622.49
119.99,1,0,0,2471.11
339.34,11,0,0,6220.49
283.76,3,0,1,6296.45
464.71,22,0,0,8411.59
194.89,12,0,1,4264.17
34.95,16,0,0,801.96
11.54,15,0,1,351.66
413.78,8,1,0,10000.59
263.32,0,0,0,4743.49
388.07,14,0,0,7183.92
118.74,11,0,0,2186.82
173.85,4,0,1,3853.15
16.99,22,0,0,509.76
480.82,23,0,1,10498.19
334.6,17,1,0,7973.02
466.74,19,1,0,11035.41
134.22,1,0,0,2744.41
306.51,3,0,0,5605.41
339.89,14,0,0,6273.23
160.14,5,0,0,3012.32
424.36,21,0,0,7810.59
473.69,11,0,0,8614.88
442.66,17,1,1,12643.75
370.06,19,1,0,8893.69
140.18,3,0,0,2586.89
142.24,0,0,0,2819.34
481.75,14,0,1,10704.42
7.12,17,1,0,422.3
358.59,13,0,0,6611.66
353.71,2,0,0,6217.73
312.1,14,0,0,5810.22
495.07,4,0,0,9022.2
157.32,23,0,1,3553.4
171.31,21,0,0,3043.77
41.31,2,0,0,942.97
222.51,21,0,0,4010.38
132.0,6,0,1,3043.09
173.01,5,0,0,3354.58
417.62,21,0,0,7620.17
467.87,0,0,0,8693.29
94.5,18,1,0,2331.49
187.51,6,0,0,3585.21
464.46,3,0,0,8379.77
32.78,11,0,0,843.16
48.0,19,1,0,1405.69
83.07,22,0,0,1692.09
298.42,17,1,0,7138.61
76.94,8,1,1,2254.14
484.1,18,1,0,11483.92
224.46,21,0,0,4301.38
251.76,3,0,0,4694.6
124.84,0,0,0,2241.74
236.54,8,1,1,6763.52
331.63,14,0,1,7468.59
376.09,21,0,0,6968.34
377.43,7,0,0,6820.27
289.79,14,0,0,5189.63
452.37,14,0,1,9888.71
409.07,17,1,0,9582.08
379.01,6,0,0,6956.6
29.69,21,0,0,929.61
5.43,17,1,1,226.64
107.8,15,0,0,2071.77
332.43,1,0,0,6265.02
206.78,3,0,0,3946.88
202.4,19,1,0,4916.25
442.52,15,0,0,8100.8
447.99,2,0,1,9741.0
454.77,23,0,1,9976.25
158.31,22,0,0,3023.95
346.15,1,0,1,7767.26
137.27,2,0,0,2558.9
96.92,4,0,0,1875.64
93.95,1,0,1,2114.33
172.37,18,1,0,4250.98
216.12,23,0,0,4118.52
415.81,19,1,1,11972.99
61.71,1,0,0,1143.69
367.99,1,0,0,6788.56
266.66,21,0,1,5872.22
145.4,23,0,0,2868.25
247.42,22,0,0,4587.5
151.37,19,1,0,3585.13
298.85,17,1,0,7166.08
218.05,19,1,0,5343.32
83.87,20,1,0,2182.05
60.06,13,0,0,1179.87
274.25,14,0,0,5028.05
451.4,11,0,0,8176.48
173.29,10,1,0,4210.53
367.03,10,1,1,10454.75
330.01,6,0,0,6187.25
465.91,11,0,1,10153.64
410.85,15,0,0,7557.5
284.17,4,0,0,5270.48
329.2,1,0,0,6170.19
449.4,21,0,0,8348.07
200.96,15,0,0,3836.88
164.74,22,0,0,3150.68
7.38,14,0,1,234.63
413.62,10,1,0,9766.88
400.89,5,0,1,8754.62
54.02,12,0,0,1197.52
289.27,18,1,0,6971.37
233.06,9,1,0,5735.54
61.12,23,0,0,1350.39
490.32,18,1,1,13929.67
108.92,4,0,0,2113.74
35.48,20,1,0,1023.99
298.23,6,0,0,5485.43
369.96,10,1,0,8798.48
18.16,13,0,1,690.66
330.04,22,0,0,6095.94
267.08,20,1,0,6446.02
53.43,15,0,0,1031.39
87.92,17,1,1,2770.23
284.85,20,1,0,6760.01
149.59,22,0,0,2888.04
469.28,22,0,0,8645.29
409.73,3,0,1,8988.97
491.82,0,0,0,9034.46
131.32,21,0,0,2532.26
484.92,14,0,0,8874.67
216.75,13,0,0,4052.87
175.06,18,1,0,4297.68
27.07,4,0,0,650.32
28.28,3,0,0,665.01
346.62,12,0,0,6278.8
230.05,17,1,0,5562.92
114.81,11,0,0,2243.03
307.76,22,0,1,6837.28
127.92,20,1,1,3921.46
289.66,14,0,0,5425.9
180.89,22,0,0,3318.91
412.13,8,1,1,11789.92
410.71,3,0,0,7511.59
239.72,4,0,0,4464.53
176.71,8,1,1,5195.66
182.55,12,0,0,3497.14
403.25,9,1,0,9648.69
165.43,15,0,0,3250.86
106.11,12,0,0,2084.11
44.17,3,0,0,862.09
234.41,20,1,1,6769.59
242.1,12,0,0,4568.21
420.77,20,1,0,9879.66
112.18,7,0,1,2468.43
191.73,12,0,0,3602.28
404.59,14,0,0,7527.64
412.16,19,1,0,9970.35
193.54,19,1,1,5646.79
230.64,12,0,0,4407.67
153.04,22,0,0,2911.88
466.41,4,0,0,8392.28
61.08,21,0,0,1248.72
467.01,21,0,0,8494.24
342.57,5,0,0,6408.0
266.72,4,0,0,4948.45
18.26,12,0,0,350.96
238.85,4,0,0,4299.27
205.06,12,0,0,3838.96
82.29,23,0,0,1389.14
328.89,19,1,1,9417.47
485.63,22,0,1,10692.78
281.97,7,0,1,6164.85
357.95,8,1,0,8670.36
36.09,20,1,0,1158.57
210.0,18,1,0,5007.29
59.95,19,1,0,1567.94
307.17,14,0,0,5778.57
469.36,21,0,0,8598.42
331.57,9,1,0,7814.18
40.25,10,1,0,1122.47
178.62,4,0,0,3279.94
276.23,8,1,0,6769.61
202.8,10,1,0,5001.05
417.15,18,1,0,9925.04
407.71,1,0,1,9000.67
306.69,5,0,0,5539.64
187.98,22,0,0,3458.3
129.16,20,1,1,4016.07
54.73,0,0,0,1140.41
178.74,2,0,0,3460.31
207.76,2,0,0,3912.88
338.56,13,0,0,6375.5
329.76,19,1,0,7711.58
36.91,21,0,0,795.63
198.84,4,0,0,3893.58
92.53,16,0,1,2274.18
80.09,14,0,0,1724.21
414.0,5,0,0,7601.26
22.87,13,0,0,508.02
210.75,13,0,0,3840.84
85.77,16,0,1,1922.84
439.91,7,0,0,8149.02
279.41,7,0,1,6266.49
117.23,18,1,0,2931.47
252.21,8,1,1,7366.84
366.28,10,1,0,8780.2
479.14,12,0,0,8870.79
111.78,12,0,0,2257.35
443.32,23,0,0,8023.15
467.28,18,1,0,11156.8
458.38,20,1,1,12938.35
318.44,18,1,0,7659.71
315.65,4,0,0,5892.14
202.8,15,0,0,3669.01
376.69,8,1,0,8968.0
266.58,19,1,1,7720.64
339.36,21,0,0,6281.95
215.37,2,0,0,3998.84
366.29,18,1,0,8648.85
412.59,4,0,0,7571.16
74.93,7,0,0,1333.43
416.8,13,0,0,7629.12
271.07,23,0,0,4985.08
422.64,2,0,0,7744.16
216.79,23,0,0,3996.26
190.76,12,0,0,3432.95
457.7,10,1,0,10868.55
127.08,7,0,0,2530.56
422.42,18,1,0,10205.72
243.04,9,1,0,6126.12
258.02,17,1,0,6401.82
155.62,17,1,0,3716.75
287.38,6,0,1,6346.46
163.96,15,0,0,3098.91
21.56,5,0,0,529.46
137.46,15,0,0,2631.15
5.18,15,0,0,483.94
489.22,22,0,1,10638.96
482.94,23,0,1,10540.2
198.79,0,0,0,3892.55
364.73,23,0,0,6653.52
174.21,18,1,0,4310.91
336.2,2,0,0,6305.14
403.1,5,0,0,7454.52
473.48,3,0,1,10426.44
201.31,3,0,0,3867.36
392.08,3,0,1,8559.67
134.43,9,1,1,3959.22
495.19,8,1,1,14192.37
14.83,7,0,0,210.05
302.56,18,1,0,7416.5
330.43,16,0,0,6128.15
344.65,16,0,0,6368.94
61.95,0,0,0,1102.1
469.39,19,1,0,11050.01
92.23,13,0,0,1770.27
312.13,21,0,0,5849.1
112.89,19,1,0,2629.03
154.99,10,1,0,3900.69
274.14,2,0,0,5048.45
209.76,23,0,0,3903.38
81.79,7,0,0,1647.62
87.13,21,0,1,2088.86
210.24,9,1,0,5043.28
379.13,16,0,0,7036.78
449.19,7,0,0,8003.42
43.9,21,0,0,895.08
197.77,0,0,0,3725.15
51.92,19,1,1,1657.48
10.26,20,1,1,339.5
331.54,6,0,0,6193.45
302.02,23,0,0,5461.52
83.18,8,1,0,2134.74
118.44,11,0,0,2297.2
13.81,21,0,0,400.5
417.8,8,1,0,10088.51
487.4,19,1,0,11594.74
69.46,23,0,0,1443.0
117.27,2,0,0,2255.35
434.47,3,0,0,8031.72
463.38,9,1,0,11177.42
210.97,3,0,0,3961.29
27.21,21,0,0,717.96
21.62,8,1,0,846.37
287.83,21,0,0,5466.61
197.66,0,0,0,3669.38
16.27,4,0,0,546.48
292.46,8,1,0,7063.43
7.63,4,0,0,399.04
394.11,5,0,0,7300.87
154.6,18,1,0,3840.29
22.05,7,0,0,590.27
295.0,9,1,0,7123.51
200.05,10,1,0,4905.53
486.95,12,0,1,10682.29
273.01,19,1,0,6558.28
139.07,3,0,0,2829.56
355.3,10,1,0,8556.79
137.2,11,0,0,2562.32
452.31,4,0,0,8263.9
188.61,9,1,1,5635.84
275.83,23,0,0,5041.4
27.19,6,0,0,491.13
214.21,20,1,0,5066.63
416.52,8,1,0,9768.6
403.21,8,1,1,11426.34
113.71,9,1,0,2737.74
114.59,9,1,0,3014.87
409.02,1,0,1,9010.17
465.34,3,0,0,8489.77
49.49,7,0,0,896.47
226.13,13,0,1,5050.08
170.05,16,0,0,3037.21
435.6,12,0,0,7953.91
43.6,20,1,0,1421.58
107.14,23,0,0,2144.91
376.73,17,1,0,8989.48
27.54,17,1,0,909.35
247.28,12,0,1,5469.15
222.17,7,0,1,4898.79
168.53,11,0,1,3990.7
198.5,22,0,0,3608.72
265.91,23,0,1,5888.25
82.36,20,1,0,2152.85
286.85,0,0,0,5219.75
403.11,19,1,0,9692.72
380.56,17,1,0,9069.45
78.64,2,0,0,1631.95
76.33,11,0,1,1887.25
135.55,18,1,0,3342.59
181.82,12,0,0,3593.74
205.41,9,1,0,4935.08
340.49,14,0,1,7669.45
30.23,19,1,0,1019.8
19.27,1,0,0,673.89
197.17,18,1,0,4826.22
349.19,2,0,0,6356.52
98.33,13,0,1,2511.62
321.47,6,0,0,5902.98
131.39,7,0,0,2433.75
443.27,10,1,0,10548.56
448.05,21,0,1,9759.79
150.05,19,1,0,3758.76
116.54,5,0,0,2187.1
206.83,10,1,0,5006.06
121.78,16,0,0,2438.9
336.85,9,1,1,9755.04
413.38,23,0,1,9110.57
337.2,16,0,1,7480.6
412.53,20,1,1,11818.97
199.7,1,0,1,4450.45
79.85,5,0,0,1586.97
369.5,4,0,1,8210.27
181.52,3,0,0,3404.68
336.29,1,0,0,6245.25
136.78,11,0,0,2528.39
42.45,2,0,1,1036.58
496.31,5,0,0,9010.07
79.79,23,0,1,1846.92
494.23,13,0,0,9174.92
488.69,7,0,0,9018.94
397.32,20,1,0,9384.63
330.39,20,1,0,7969.94
289.75,13,0,0,5326.4
433.32,2,0,0,7881.5
146.14,15,0,1,3188.07
234.91,14,0,0,4475.49
310.46,6,0,0,5601.83
206.77,14,0,0,3866.72
214.89,12,0,0,3923.36
166.48,5,0,0,3224.26
282.99,14,0,0,5210.34
425.59,16,0,0,7797.1
102.36,3,0,0,1982.43
467.35,21,0,0,8592.51
345.17,21,0,1,7636.88
411.99,13,0,0,7561.49
278.98,14,0,0,5119.85
390.2,11,0,0,7016.11
10.07,18,1,0,318.73
409.55,21,0,0,7593.81
21.99,9,1,0,678.96
445.18,5,0,0,8096.78
496.0,8,1,0,11660.77
148.45,1,0,1,3214.46
106.74,3,0,1,2415.23
383.15,8,1,1,11081.68
128.01,14,0,0,2398.42
433.05,12,0,0,7984.95
53.22,19,1,0,1379.94
64.73,7,0,0,1378.95
489.62,18,1,0,11616.87
337.57,18,1,0,7970.99
423.75,15,0,0,7750.6
163.52,10,1,1,5008.93
338.89,9,1,0,8303.99
297.93,7,0,0,5561.44
302.37,0,0,0,5578.93
341.9,9,1,0,8225.88
288.53,17,1,0,6978.26
215.67,2,0,0,4028.13
139.41,10,1,0,3501.28
384.75,17,1,0,9219.05
114.68,2,0,0,2182.71
346.79,7,0,0,6272.74
118.2,13,0,0,2231.59
313.41,5,0,0,5871.41
374.04,14,0,0,6879.66
110.92,13,0,1,2605.89
31.85,6,0,0,695.03
67.22,9,1,0,1662.1
303.79,14,0,1,6717.93
425.02,9,1,1,12066.44
24.41,21,0,1,598.59
367.61,16,0,0,6887.5
171.98,18,1,0,4177.25
240.31,16,0,0,4401.38
464.57,11,0,0,8674.09
167.32,14,0,1,3875.65
233.74,11,0,0,4320.13
8.81,8,1,1,524.26
42.64,4,0,0,893.87
130.78,3,0,0,2434.75
15.87,11,0,1,570.27
316.42,15,0,0,5813.22
214.35,8,1,1,6260.4
274.98,2,0,0,5201.71
88.97,20,1,0,2368.12
149.37,2,0,0,2783.73
332.58,17,1,1,9621.58
482.72,16,0,0,8726.19
27.11,9,1,0,874.36
445.41,1,0,0,8182.25
289.29,23,0,0,5395.06
282.83,10,1,0,6783.52
251.14,23,0,0,4878.9
36.56,2,0,0,717.92
46.76,22,0,0,1088.81
301.25,22,0,1,6583.92
171.8,1,0,0,3292.79
458.8,8,1,1,13174.67
204.48,18,1,0,4985.38
73.35,1,0,1,1714.92
357.93,18,1,0,8584.67
148.09,1,0,0,2842.32
263.68,14,0,1,6054.57
349.52,23,0,0,6354.14
450.33,20,1,0,10677.17
396.51,2,0,1,8773.12
338.83,4,0,0,6223.3
340.46,10,1,1,9784.04
473.07,23,0,0,8772.3
149.32,6,0,0,2555.74
2.55,5,0,0,150.0
137.43,13,0,0,2449.56
110.51,0,0,0,2019.6
331.59,16,0,0,6359.15
317.59,16,0,0,5926.41
297.54,13,0,0,5600.94
10.09,9,1,0,423.04
364.93,7,0,1,8138.39
163.12,7,0,0,2909.47
333.2,13,0,0,6251.39
279.18,6,0,1,6128.22
172.68,5,0,0,3205.11
69.02,3,0,1,1721.33
49.02,0,0,0,1064.02
416.1,14,0,0,7648.19
459.36,14,0,0,8282.21
325.59,0,0,0,6020.68
53.51,19,1,1,1832.62
202.21,2,0,0,3736.52
365.01,22,0,0,6851.7
390.35,4,0,0,7089.05
60.87,4,0,0,1246.37
2.02,3,0,0,339.81
356.64,16,0,0,6501.46
179.58,20,1,1,5382.14
128.73,19,1,1,4046.25
8.42,13,0,0,318.72
271.07,7,0,0,4976.54
425.87,1,0,0,7738.44
478.9,7,0,0,8900.67
283.74,0,0,0,5385.01
258.2,3,0,0,4942.56
44.36,18,1,0,1229.7
275.34,4,0,1,6231.1
191.23,4,0,1,4305.68
304.35,20,1,0,7228.56
195.59,19,1,0,4884.12
121.67,23,0,0,2503.43
49.29,18,1,0,1246.39
158.83,11,0,0,2904.99
50.13,19,1,0,1372.02
90.09,0,0,1,2221.66
493.69,6,0,1,10730.4
223.16,16,0,0,4189.65
266.87,1,0,0,4894.66
437.06,10,1,0,10492.33
497.79,6,0,1,10852.55
292.19,16,0,1,6568.52
406.61,2,0,0,7453.19
164.82,21,0,0,3022.99
154.26,5,0,0,2933.06
202.55,21,0,0,3602.04
336.91,10,1,0,8022.75
341.73,17,1,0,8225.26
158.99,17,1,0,3738.17
68.34,21,0,0,1122.98
316.93,9,1,1,8899.55
65.91,4,0,0,1469.03
290.09,22,0,0,5363.93
347.32,22,0,0,6348.59
350.9,20,1,0,8500.68
377.23,23,0,0,6899.68
436.68,21,0,0,8037.16
250.98,14,0,1,5603.73
365.66,20,1,0,8704.44
310.35,19,1,0,7486.56
94.95,22,0,0,1936.37
14.79,3,0,0,397.79
143.7,20,1,1,4223.09
222.63,20,1,0,5370.31
309.32,0,0,0,5487.95
425.28,14,0,0,7833.34
99.73,16,0,0,1824.24
64.52,18,1,1,2108.8
481.81,13,0,0,8813.59
55.81,18,1,0,1511.38
240.29,17,1,1,7051.34
293.61,1,0,0,5342.34
271.6,5,0,0,5075.81
44.84,12,0,0,983.95
30.4,16,0,0,678.71
54.53,5,0,0,1038.73
293.62,20,1,0,7125.29
273.08,21,0,0,5135.85
118.4,4,0,0,2292.61
319.61,6,0,0,5795.98
410.39,0,0,0,7484.34
22.71,12,0,1,664.42
250.07,18,1,0,6115.46
345.28,21,0,1,7479.63
127.65,0,0,0,2391.34
155.27,12,0,0,2904.59
307.59,10,1,0,7384.32
449.17,6,0,1,9751.98
405.34,19,1,0,9658.26
292.4,2,0,0,5382.13
365.65,0,0,1,7974.29
183.68,7,0,1,4135.73
321.2,16,0,0,5877.5
234.16,12,0,1,5287.38
96.59,13,0,0,1800.05
351.47,4,0,0,6485.37
279.12,23,0,0,5093.31
180.59,21,0,0,3340.71
455.85,22,0,0,8384.97
12.43,23,0,0,397.13
159.26,5,0,0,2974.89
30.33,21,0,0,668.94
383.73,5,0,1,8323.22
351.65,20,1,0,8563.88
167.01,7,0,1,3856.24
338.48,12,0,1,7556.32
199.18,17,1,1,5667.38
378.61,22,0,1,8298.52
228.18,3,0,0,4223.85
207.32,16,0,0,3688.57
467.5,4,0,0,8653.91
126.94,2,0,0,2580.27
61.98,3,0,0,1471.88
293.1,22,0,0,5321.26
484.72,4,0,1,10661.73
190.16,13,0,1,4419.82
32.89,14,0,0,716.74
170.97,19,1,0,4139.09
253.95,16,0,0,4534.57
82.64,5,0,1,2078.24
329.73,9,1,0,7908.87
498.88,21,0,0,9056.89
226.97,22,0,0,4263.78
178.65,15,0,0,3381.09
201.55,16,0,1,4550.32
59.34,13,0,0,1196.46
441.87,19,1,0,10697.0
208.58,11,0,1,4672.03
194.86,8,1,1,5867.68
330.53,14,0,1,7375.77
222.13,11,0,0,4183.5
324.82,13,0,0,5985.44
32.6,21,0,0,834.2
407.23,17,1,0,9735.58
470.37,19,1,0,11108.47
325.09,5,0,0,5904.98
477.37,3,0,0,8784.98
77.41,22,0,1,1761.39
239.75,11,0,0,4459.34
301.7,12,0,1,6802.43
291.7,18,1,0,7051.29
201.93,21,0,0,3712.49
170.37,12,0,0,3357.59
65.16,11,0,0,1377.64
197.09,19,1,0,4908.63
83.01,2,0,1,1746.15
367.71,2,0,0,6801.94
106.0,13,0,1,2553.77
31.17,17,1,0,1094.3
277.08,18,1,1,7867.98
298.42,9,1,0,7298.74
436.21,16,0,1,9766.63
289.34,14,0,0,5156.33
174.05,18,1,0,4315.62
401.9,8,1,1,11581.11
271.06,3,0,0,4996.36
41.48,14,0,0,847.66
283.79,18,1,1,8269.71
454.19,15,0,0,8263.98
199.36,7,0,0,3716.82
149.57,16,0,0,2923.51
73.45,20,1,1,2471.82
77.42,0,0,0,1597.36
217.52,6,0,0,4078.71
298.65,20,1,0,7131.74
42.15,17,1,1,1316.41
469.91,11,0,1,10440.91
378.06,15,0,0,6939.67
294.14,0,0,0,5559.57
414.56,14,0,0,7579.17
41.93,6,0,0,839.87
239.47,16,0,0,4502.46
315.79,2,0,1,6993.33
414.67,10,1,0,9777.71
392.17,5,0,0,7390.76
139.98,5,0,0,2606.95
470.56,14,0,0,8712.81
63.92,6,0,0,1384.82
437.82,10,1,0,10313.96
485.53,16,0,0,8789.27
90.22,22,0,0,1743.85
361.59,17,1,1,10300.85
22.06,21,0,0,719.77
203.9,23,0,0,3800.19
259.11,20,1,0,6347.13
291.16,18,1,1,8461.17
468.1,7,0,1,10317.29
336.78,23,0,0,6216.09
241.68,19,1,0,5973.94
405.22,7,0,0,7361.42
475.37,20,1,0,11491.18
12.99,10,1,0,370.22
491.3,20,1,0,11769.47
44.89,2,0,0,817.57
407.56,22,0,0,7454.59
141.61,13,0,0,2708.25
67.83,8,1,0,1733.45
221.05,0,0,0,4110.7
322.69,0,0,0,5819.73
191.71,11,0,0,3502.11
29.17,10,1,0,927.49
300.53,20,1,1,8675.9
451.4,0,0,0,8206.09
192.84,19,1,1,5781.41
109.73,11,0,0,2003.21
222.4,16,0,0,4117.1
26.08,14,0,0,568.96
410.6,1,0,1,9110.52
413.52,17,1,0,9876.13
294.82,15,0,0,5446.02
177.85,3,0,0,3166.79
400.29,7,0,1,8912.81
278.23,1,0,1,6168.07
413.31,13,0,0,7601.22
316.47,14,0,0,5771.54
392.63,8,1,0,9292.05
300.08,1,0,1,6811.75
208.24,16,0,0,3721.04
479.06,9,1,1,13580.5
271.47,8,1,0,6695.56
303.33,1,0,0,5674.1
111.8,23,0,1,2562.4
313.57,18,1,0,7657.29
286.66,16,0,1,6416.56
94.05,10,1,0,2419.02
31.67,16,0,1,886.72
302.97,9,1,0,7331.04
382.32,17,1,0,9191.83
262.65,22,0,0,5097.37
114.93,5,0,0,2199.3
333.93,15,0,0,6144.3
41.89,17,1,1,1286.66
222.03,19,1,0,5385.39
83.36,17,1,0,2331.83
93.86,0,0,1,2305.84
102.74,2,0,0,1945.0
194.58,14,0,0,3655.45
27.47,19,1,0,708.22
200.1,9,1,1,5755.93
256.83,20,1,0,6219.77
242.68,4,0,0,4468.8
192.63,14,0,1,4236.27
419.9,22,0,1,9298.72
74.37,13,0,0,1480.48
253.84,14,0,0,4562.31
32.9,9,1,1,950.22
37.44,23,0,0,766.84
287.79,8,1,1,8156.18
283.88,11,0,0,5072.9
439.26,6,0,0,8169.59
279.82,4,0,0,5177.01
479.98,23,0,0,8763.02
26.25,9,1,0,790.41
50.81,7,0,0,950.76
23.94,21,0,0,622.1
94.27,19,1,0,2387.8
271.55,15,0,0,4962.2
323.49,11,0,1,7106.73
24.7,8,1,0,650.27
473.09,9,1,0,11224.76
421.4,15,0,0,7711.21
149.71,9,1,0,3655.06
40.44,8,1,0,1146.8
86.6,2,0,0,1701.02
65.22,18,1,0,1744.19
63.4,10,1,0,1772.76
260.24,5,0,0,4893.69
124.43,5,0,1,2963.19
180.35,14,0,0,3311.59
494.77,14,0,0,9005.06
342.79,12,0,0,6385.55
474.59,21,0,0,8759.81
72.99,4,0,0,1396.01
192.31,13,0,1,4394.96
278.26,20,1,0,6611.85
40.23,1,0,0,922.16
4.09,22,0,0,220.91
335.88,11,0,0,6057.33
321.63,19,1,0,7677.64
206.57,13,0,0,4086.54
245.84,18,1,1,7157.54
208.89,23,0,0,4140.08
13.95,19,1,0,377.14
169.02,14,0,0,3267.35
90.19,19,1,0,2051.94
51.02,23,0,1,1281.91
478.45,16,0,1,10577.57
300.48,13,0,0,5642.45
364.87,22,0,0,6637.75
159.05,17,1,0,4020.71
197.79,21,0,0,3656.8
119.99,23,0,0,2293.38
50.29,4,0,1,1222.91
91.16,21,0,0,1677.2
399.16,11,0,0,7491.89
339.42,9,1,0,8142.18
274.37,7,0,0,5197.4
238.59,5,0,0,4549.18
461.37,14,0,0,8357.91
38.22,11,0,0,959.61
141.74,5,0,0,2751.65
176.27,11,0,0,3218.75
391.65,14,0,0,7244.55
496.27,11,0,1,10797.18
121.85,8,1,1,3816.3
437.41,18,1,1,12597.71
415.65,20,1,0,9914.1
113.88,1,0,0,2326.31
200.87,12,0,0,3607.42
206.02,12,0,1,4555.03
489.15,7,0,0,8929.53
92.08,12,0,0,2031.08
399.98,3,0,0,7242.6
168.43,5,0,0,3010.97
